factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
TG_pwy117_pc5 2 2 0.337 0.21 0.745 0.441
TG_pwy125_pc5 2 2 0.678 -0.055 0.235 0.644
TG_pwy13_pc2 5 4 0 -0.14 0.992 0.001
TG_pwy147_pc4 3 3 0.811 0.039 0.036 0.873
TG_pwy149_pc3 2 1 0.938 0.025 0.009 0.939
TG_pwy150_pc3 2 2 0.056 -0.152 0.992 0.072
TG_pwy152_pc5 2 2 0.634 -0.053 0.296 0.643
TG_pwy15_pc2 2 2 0.993 0.001 0 0.982
TG_pwy15_pc3 2 2 0.686 -0.048 0.225 0.644
TG_pwy163_pc2 2 2 0.587 0.353 0.366 0.518
TG_pwy164_pc2 2 2 0.669 0.056 0.247 0.644
TG_pwy16_pc4 2 2 0.693 -0.045 0.215 0.644
TG_pwy190_pc4 2 2 0.025 0.111 0.998 0.069
TG_pwy190_pc5 2 2 0.361 0.125 0.712 0.299
TG_pwy193_pc5 3 0 0.434 0.043 0.32 0.558
TG_pwy194_pc4 2 2 0.762 0.072 0.133 0.664
TG_pwy196_pc3 2 2 0.983 0.002 0.001 0.947
TG_pwy1_pc4 3 3 0.563 0.05 0.191 0.53
TG_pwy210_pc1 2 1 0.252 0.503 0.851 0.363
TG_pwy215_pc2 2 2 0.027 -0.12 0.998 0.05
TG_pwy238_pc5 3 0 0.445 -0.034 0.308 0.566
TG_pwy23_pc3 3 3 0.083 -0.276 0.841 0.151
TG_pwy241_pc5 3 3 0.825 0.034 0.031 0.826
TG_pwy24_pc1 2 2 0.03 0.122 0.998 0.052
TG_pwy255_pc4 2 2 0.67 0.041 0.245 0.644
TG_pwy258_pc4 2 2 0.119 -0.142 0.965 0.187
TG_pwy273_pc3 2 2 0.628 -0.146 0.305 0.521
TG_pwy28_pc3 2 2 0.695 -0.054 0.213 0.552
TG_pwy290_pc5 2 2 0.795 0.043 0.1 0.651
TG_pwy31_pc1 2 2 0.78 -0.066 0.115 0.678
TG_pwy320_pc3 4 1 0.401 -0.033 0.241 0.554
TG_pwy321_pc5 3 0 0.456 -0.042 0.296 0.576
TG_pwy325_pc4 3 0 0.448 -0.039 0.305 0.572
TG_pwy325_pc5 2 0 0.429 0.075 0.61 0.511
TG_pwy326_pc4 3 0 0.446 0.034 0.307 0.571
TG_pwy332_pc3 2 1 0.903 0.012 0.023 0.803
TG_pwy36_pc5 2 2 0.105 -0.133 0.973 0.091
TG_pwy44_pc5 3 3 0.76 -0.042 0.058 0.817
TG_pwy55_pc2 2 2 0.627 0.238 0.306 0.516
TG_pwy60_pc5 2 2 0.129 -0.218 0.959 0.248
TG_pwy61_pc1 2 2 0.077 -0.286 0.985 0.074
TG_pwy64_pc3 2 2 0.103 0.154 0.974 0.173
TG_pwy65_pc1 2 2 0.73 0.121 0.17 0.666
TG_pwy65_pc4 2 2 0.04 0.179 0.996 0.102
TG_pwy7_pc2 2 2 0.046 -0.103 0.995 0.077
TG_pwy81_pc4 2 2 0.109 0.149 0.971 0.212
TG_pwy82_pc4 2 2 0.424 -0.19 0.618 0.506
TG_pwy8_pc2 2 2 0.085 0.288 0.982 0.079
TG_pwy94_pc3 2 2 0.684 -0.032 0.227 0.644
TG_pwy99_pc5 2 2 0.023 -0.233 0.999 0.037
WHR_pwy139_pc4 2 2 0.214 0.174 0.891 0.52
WHR_pwy175_pc1 2 2 0.883 -0.04 0.033 0.623
WHR_pwy176_pc3 2 2 0.042 0.114 0.996 0.136
WHR_pwy235_pc2 2 2 0.881 -0.054 0.034 0.623
WHR_pwy25_pc2 2 2 0.892 -0.037 0.029 0.657
WHR_pwy285_pc3 2 2 0.037 -0.064 0.997 0.076
WHR_pwy287_pc3 3 3 0.002 -0.062 0.995 0.018
WHR_pwy70_pc3 2 2 0.226 -0.205 0.879 0.506
WHR_pwy82_pc5 2 2 0.875 -0.03 0.038 0.586
allergy_pwy115_pc1 2 2 0.97 -0.012 0.002 0.93
allergy_pwy146_pc5 2 2 0.668 -0.131 0.248 0.517
allergy_pwy148_pc5 3 3 0.007 -0.224 0.987 0.028
allergy_pwy158_pc1 2 2 0.006 0.225 1 0.011
allergy_pwy184_pc2 2 2 0.046 -0.299 0.995 0.095
allergy_pwy191_pc2 2 2 0.059 0.233 0.991 0.114
allergy_pwy263_pc1 2 2 0.755 0.174 0.141 0.56
allergy_pwy278_pc5 2 2 0.938 0.017 0.009 0.844
allergy_pwy322_pc2 2 1 0.938 0.022 0.01 0.937
allergy_pwy326_pc1 2 2 0.043 -0.136 0.995 0.065
allergy_pwy59_pc4 2 2 0.763 -0.111 0.133 0.528
allergy_pwy77_pc5 2 2 0.008 -0.224 1 0.015
allergy_pwy91_pc2 3 3 0.639 -0.117 0.131 0.629
asthma_2_pwy107_pc5 3 3 0.58 1.432 0.177 0.615
asthma_2_pwy154_pc1 2 2 0.346 3.167 0.733 0.535
asthma_2_pwy193_pc5 2 1 0.458 0.859 0.566 0.44
asthma_2_pwy204_pc5 2 2 0.112 -4.556 0.97 0.358
asthma_2_pwy238_pc5 2 1 0.448 -0.804 0.581 0.44
asthma_2_pwy246_pc3 2 2 0.895 0.589 0.027 0.846
asthma_2_pwy279_pc5 2 1 0.141 -3.997 0.952 0.44
asthma_2_pwy320_pc3 2 1 0.464 -0.765 0.557 0.44
asthma_2_pwy321_pc5 2 1 0.453 -0.861 0.574 0.44
asthma_2_pwy325_pc4 2 1 0.439 -0.847 0.595 0.44
asthma_2_pwy326_pc4 2 1 0.454 0.776 0.572 0.44
asthma_2_pwy329_pc3 2 2 0.964 -0.179 0.003 0.735
asthma_2_pwy330_pc2 2 2 0.998 -0.006 0 0.977
asthma_2_pwy331_pc4 2 2 0.969 -0.234 0.002 0.677
asthma_2_pwy35_pc5 2 2 0.962 0.65 0.004 0.713
asthma_2_pwy69_pc5 2 1 0.972 -0.26 0.002 0.817
bmi_pwy118_pc2 3 3 0.502 -0.026 0.248 0.44
bmi_pwy119_pc2 3 3 0.487 -0.035 0.263 0.431
bmi_pwy121_pc3 2 2 0.064 -0.104 0.99 0.137
bmi_pwy133_pc4 2 2 0.041 0.117 0.996 0.065
bmi_pwy13_pc3 2 2 0.95 -0.008 0.006 0.845
bmi_pwy154_pc1 2 2 0.178 0.323 0.924 0.316
bmi_pwy155_pc2 2 2 0.036 0.159 0.997 0.115
bmi_pwy156_pc1 2 2 0.056 -0.141 0.992 0.155
bmi_pwy165_pc5 2 2 0.685 -0.022 0.225 0.564
bmi_pwy166_pc4 2 2 0.647 0.027 0.278 0.564
bmi_pwy179_pc1 2 2 0.041 -0.152 0.996 0.125
bmi_pwy181_pc3 2 2 0.983 -0.002 0.001 0.955
bmi_pwy187_pc3 2 2 0.958 -0.005 0.004 0.878
bmi_pwy187_pc4 2 2 0.888 -0.018 0.031 0.733
bmi_pwy203_pc1 2 2 0.052 -0.138 0.993 0.147
bmi_pwy297_pc4 2 2 0.11 0.096 0.97 0.266
bmi_pwy329_pc1 2 2 0.091 0.15 0.98 0.233
bmi_pwy35_pc4 2 2 0.884 -0.024 0.033 0.756
bmi_pwy70_pc1 2 2 0.718 -0.061 0.184 0.663
bmi_pwy9_pc4 2 2 0.067 -0.147 0.989 0.162
eo_pwy121_pc3 3 0 0.001 -0.184 0.998 0.007
eo_pwy14_pc1 2 2 0.73 -0.057 0.169 0.673
eo_pwy14_pc3 2 2 0.041 -0.164 0.996 0.079
eo_pwy15_pc3 4 3 0.146 -0.09 0.56 0.13
eo_pwy167_pc3 2 0 0.056 0.134 0.992 0.11
eo_pwy174_pc2 2 2 0.007 0.065 1 0.014
eo_pwy176_pc2 2 2 0.661 0.071 0.257 0.591
eo_pwy190_pc3 2 2 0.098 -0.176 0.977 0.171
eo_pwy193_pc5 2 0 0.164 -0.08 0.935 0.204
eo_pwy194_pc1 5 0 0 -0.251 0.986 0.001
eo_pwy210_pc2 2 2 0.039 0.136 0.996 0.074
eo_pwy211_pc3 7 2 0 0.138 0.958 0.001
eo_pwy215_pc4 2 2 0.182 -0.142 0.921 0.296
eo_pwy218_pc3 3 0 0.004 0.146 0.991 0.033
eo_pwy236_pc4 7 1 0 0.162 0.993 0
eo_pwy238_pc5 4 1 0.185 0.065 0.496 0.188
eo_pwy23_pc2 2 2 0.223 0.245 0.882 0.395
eo_pwy248_pc1 2 2 0.753 0.132 0.143 0.617
eo_pwy251_pc2 2 2 0.08 0.12 0.984 0.156
eo_pwy253_pc3 6 1 0 0.161 0.994 0
eo_pwy253_pc5 3 1 0.003 -0.164 0.995 0.011
eo_pwy25_pc2 3 3 0.952 0.01 0.002 0.971
eo_pwy288_pc4 3 1 0.338 0.118 0.438 0.352
eo_pwy292_pc3 4 4 0.003 0.096 0.96 0.006
eo_pwy297_pc5 5 0 0 -0.185 0.992 0
eo_pwy299_pc5 2 2 0.577 0.044 0.38 0.619
eo_pwy306_pc4 3 3 0.831 0.038 0.029 0.847
eo_pwy306_pc5 4 0 0 0.169 0.992 0.004
eo_pwy30_pc3 2 2 0.762 -0.043 0.134 0.647
eo_pwy319_pc1 3 0 0.003 -0.264 0.994 0.016
eo_pwy320_pc1 2 2 0.015 -0.065 0.999 0.033
eo_pwy320_pc3 2 0 0.157 0.072 0.941 0.204
eo_pwy321_pc5 3 1 0.33 0.06 0.448 0.302
eo_pwy325_pc4 3 1 0.346 0.055 0.427 0.309
eo_pwy325_pc5 3 0 0.005 -0.166 0.991 0.013
eo_pwy326_pc4 4 1 0.186 -0.064 0.494 0.187
eo_pwy330_pc3 2 2 0.71 0.074 0.193 0.565
eo_pwy332_pc3 5 1 0.017 -0.102 0.796 0.049
eo_pwy35_pc1 2 2 0.017 -0.176 0.999 0.039
eo_pwy41_pc2 3 2 0.029 0.312 0.943 0.076
eo_pwy47_pc1 3 1 0.247 0.227 0.566 0.313
eo_pwy49_pc5 4 0 0.001 -0.289 0.984 0.007
eo_pwy60_pc3 2 2 0.162 0.07 0.937 0.166
eo_pwy65_pc4 2 2 0.018 -0.21 0.999 0.041
eo_pwy88_pc2 2 2 0.965 -0.009 0.003 0.933
eo_pwy91_pc2 3 0 0 -0.273 0.999 0.003
eo_pwy94_pc3 4 4 0.994 -0.001 0 0.997
eo_pwy95_pc3 7 0 0 0.183 0.982 0
gran_pwy10_pc4 3 3 0.01 0.084 0.98 0.053
gran_pwy121_pc3 3 0 0.004 -0.174 0.992 0.033
gran_pwy127_pc2 6 6 0.996 0 0 0.997
gran_pwy132_pc2 3 3 0.748 -0.05 0.063 0.766
gran_pwy13_pc2 2 2 0.021 -0.1 0.999 0.065
gran_pwy141_pc4 2 2 0.055 -0.086 0.993 0.15
gran_pwy14_pc2 3 3 0.083 0.249 0.841 0.209
gran_pwy15_pc3 3 3 0 -0.111 1 0
gran_pwy163_pc1 2 2 0.882 0.028 0.034 0.793
gran_pwy167_pc3 2 0 0.049 0.122 0.994 0.122
gran_pwy186_pc1 2 2 0.912 -0.021 0.019 0.824
gran_pwy193_pc5 2 0 0.283 -0.085 0.815 0.218
gran_pwy194_pc1 7 2 0 -0.257 0.965 0
gran_pwy211_pc3 6 1 0.009 0.119 0.771 0.029
gran_pwy218_pc3 3 0 0.004 0.15 0.993 0.031
gran_pwy222_pc1 2 2 0.475 -0.129 0.539 0.472
gran_pwy232_pc3 2 2 0.043 0.163 0.996 0.088
gran_pwy236_pc4 6 0 0 0.151 0.989 0.001
gran_pwy238_pc5 2 0 0.211 0.08 0.894 0.218
gran_pwy245_pc3 2 2 0.111 0.146 0.97 0.24
gran_pwy24_pc1 2 2 0.041 0.14 0.996 0.083
gran_pwy24_pc3 2 2 0.025 0.095 0.998 0.072
gran_pwy250_pc2 2 2 0.067 -0.148 0.989 0.145
gran_pwy251_pc5 3 3 0.606 -0.066 0.156 0.576
gran_pwy253_pc3 4 2 0.332 0.076 0.307 0.296
gran_pwy253_pc5 5 1 0.151 -0.099 0.441 0.126
gran_pwy26_pc2 3 3 0.002 0.159 0.996 0.016
gran_pwy272_pc4 2 2 0.997 0.001 0 0.992
gran_pwy275_pc3 2 2 0.904 0.017 0.022 0.785
gran_pwy279_pc5 2 1 0.024 -0.125 0.999 0.03
gran_pwy288_pc4 4 1 0.06 0.151 0.744 0.1
gran_pwy28_pc4 2 2 0.075 -0.14 0.986 0.153
gran_pwy293_pc4 4 2 0.096 0.122 0.658 0.119
gran_pwy297_pc5 5 0 0 -0.172 0.991 0.002
gran_pwy306_pc5 4 0 0 0.16 0.993 0.005
gran_pwy317_pc3 2 2 0.835 -0.045 0.066 0.691
gran_pwy319_pc1 5 1 0.02 -0.207 0.777 0.05
gran_pwy31_pc2 2 2 0.044 0.084 0.995 0.102
gran_pwy320_pc1 2 2 0.951 0.008 0.006 0.902
gran_pwy321_pc5 3 1 0.477 0.048 0.273 0.451
gran_pwy322_pc1 2 2 0.933 -0.014 0.011 0.857
gran_pwy325_pc4 2 0 0.242 0.081 0.862 0.218
gran_pwy325_pc5 2 0 0.143 -0.179 0.951 0.259
gran_pwy326_pc4 2 0 0.235 -0.077 0.87 0.218
gran_pwy332_pc3 4 0 0.003 -0.109 0.962 0.03
gran_pwy47_pc1 4 1 0.001 0.255 0.984 0.011
gran_pwy55_pc1 2 2 0.009 -0.248 1 0.012
gran_pwy57_pc1 2 2 0.012 -0.183 1 0.039
gran_pwy65_pc3 2 2 0.038 -0.162 0.996 0.019
gran_pwy84_pc4 3 2 0.012 0.121 0.976 0.058
gran_pwy8_pc2 2 2 0.026 0.196 0.998 0.039
gran_pwy91_pc2 2 0 0.031 -0.256 0.998 0.089
gran_pwy94_pc3 3 3 0.01 0.096 0.981 0.025
gran_pwy95_pc3 7 0 0 0.165 0.966 0
height_pwy103_pc2 2 2 0.04 -0.089 0.996 0.084
height_pwy110_pc5 2 2 0.894 -0.007 0.028 0.798
height_pwy11_pc3 2 2 0.293 -0.104 0.803 0.448
height_pwy123_pc2 3 3 0.525 -0.047 0.226 0.476
height_pwy147_pc1 2 2 0.103 -0.108 0.974 0.199
height_pwy14_pc1 2 2 0.962 -0.005 0.004 0.927
height_pwy167_pc1 2 2 0.959 0.002 0.004 0.922
height_pwy224_pc1 2 2 0.98 -0.004 0.001 0.963
height_pwy238_pc5 2 0 0.709 -0.027 0.194 0.604
height_pwy249_pc4 2 2 0.051 0.069 0.994 0.056
height_pwy252_pc2 2 2 0.689 0.057 0.221 0.551
height_pwy260_pc2 2 2 0.477 0.04 0.536 0.479
height_pwy303_pc2 2 2 0.167 0.127 0.933 0.316
height_pwy313_pc2 2 2 0.696 -0.058 0.211 0.543
height_pwy315_pc2 2 2 0.998 0 0 0.998
height_pwy320_pc3 2 0 0.739 -0.025 0.159 0.605
height_pwy321_pc3 2 2 0.011 0.041 1 0.03
height_pwy323_pc5 2 2 0.056 -0.03 0.992 0.113
height_pwy325_pc4 2 0 0.747 -0.026 0.15 0.608
height_pwy326_pc4 2 0 0.714 0.026 0.189 0.604
height_pwy328_pc5 2 2 0.843 -0.008 0.06 0.713
height_pwy47_pc4 2 2 0.97 -0.005 0.002 0.951
height_pwy57_pc4 3 3 0.426 -0.039 0.329 0.366
height_pwy61_pc5 2 2 0.522 0.142 0.466 0.513
height_pwy62_pc1 2 2 0.071 -0.092 0.987 0.14
height_pwy67_pc3 2 2 0.157 -0.1 0.941 0.306
height_pwy80_pc1 2 2 0.886 -0.023 0.032 0.8
lymph_pwy11_pc5 2 2 0.055 0.168 0.993 0.082
lymph_pwy122_pc4 2 2 0.003 0.197 1 0.012
lymph_pwy13_pc1 3 3 0.763 -0.045 0.056 0.786
lymph_pwy157_pc4 3 3 0.15 -0.21 0.722 0.224
lymph_pwy157_pc5 5 5 0.998 0 0 0.997
lymph_pwy158_pc4 2 2 0.012 0.181 1 0.022
lymph_pwy179_pc2 2 2 0.85 0.04 0.054 0.748
lymph_pwy190_pc3 2 2 0.806 0.056 0.09 0.633
lymph_pwy194_pc1 5 0 0 -0.379 0.999 0
lymph_pwy203_pc5 2 2 0.202 0.102 0.903 0.333
lymph_pwy204_pc2 2 2 0.484 -0.148 0.525 0.463
lymph_pwy211_pc3 4 0 0.001 0.202 0.986 0.005
lymph_pwy218_pc3 3 0 0.002 0.21 0.996 0.015
lymph_pwy234_pc5 2 2 0.052 0.112 0.993 0.098
lymph_pwy236_pc2 2 2 0.112 -0.269 0.969 0.202
lymph_pwy236_pc4 6 1 0 0.219 0.985 0
lymph_pwy253_pc3 3 1 0.026 0.184 0.948 0.086
lymph_pwy253_pc5 2 1 0.842 -0.05 0.06 0.678
lymph_pwy264_pc3 2 2 0.048 0.136 0.994 0.096
lymph_pwy271_pc4 3 3 0.471 -0.138 0.28 0.368
lymph_pwy282_pc2 3 3 0.441 -0.109 0.313 0.332
lymph_pwy285_pc2 2 2 0.971 -0.01 0.002 0.934
lymph_pwy287_pc4 2 2 0.105 0.087 0.973 0.231
lymph_pwy288_pc4 2 0 0.076 0.248 0.986 0.172
lymph_pwy289_pc5 2 2 0.27 -0.198 0.831 0.414
lymph_pwy291_pc4 3 3 0.012 0.092 0.976 0.071
lymph_pwy306_pc5 3 0 0.001 0.237 0.998 0.005
lymph_pwy307_pc4 2 2 0.042 0.099 0.996 0.077
lymph_pwy313_pc4 2 2 0.07 0.181 0.988 0.163
lymph_pwy319_pc1 3 1 0.051 -0.277 0.901 0.134
lymph_pwy325_pc5 2 0 0.011 -0.232 1 0.029
lymph_pwy332_pc3 4 0 0.001 -0.173 0.987 0.002
lymph_pwy3_pc4 2 2 0.109 0.162 0.971 0.255
lymph_pwy41_pc3 2 1 0.581 -0.119 0.374 0.525
lymph_pwy47_pc1 4 2 0.082 0.295 0.689 0.088
lymph_pwy48_pc3 2 2 0.911 0.019 0.02 0.791
lymph_pwy49_pc5 2 1 0.462 -0.243 0.56 0.472
lymph_pwy52_pc3 3 3 0.763 -0.037 0.056 0.786
lymph_pwy58_pc5 2 2 0.774 -0.04 0.121 0.608
lymph_pwy65_pc3 2 2 0.699 -0.176 0.208 0.544
lymph_pwy77_pc4 2 2 0.058 -0.156 0.992 0.132
lymph_pwy86_pc5 2 2 0.991 0.001 0 0.987
lymph_pwy95_pc3 7 0 0 0.258 0.982 0
myeloid_wbc_pwy10_pc4 3 3 0.009 0.087 0.981 0.036
myeloid_wbc_pwy121_pc3 4 1 0.057 -0.157 0.751 0.127
myeloid_wbc_pwy127_pc2 3 3 0.373 -0.076 0.393 0.325
myeloid_wbc_pwy130_pc1 2 2 0.007 0.117 1 0.015
myeloid_wbc_pwy132_pc2 3 3 0.643 -0.083 0.128 0.634
myeloid_wbc_pwy13_pc2 3 3 0.001 -0.102 0.999 0.008
myeloid_wbc_pwy141_pc2 3 3 0.002 0.123 0.995 0.02
myeloid_wbc_pwy141_pc4 3 3 0.004 -0.092 0.992 0.025
myeloid_wbc_pwy14_pc2 4 4 0.301 0.141 0.341 0.275
myeloid_wbc_pwy15_pc3 3 3 0 -0.114 1 0.002
myeloid_wbc_pwy167_pc3 3 1 0.19 0.105 0.656 0.231
myeloid_wbc_pwy194_pc1 6 1 0 -0.264 0.983 0.001
myeloid_wbc_pwy211_pc3 7 2 0.012 0.118 0.682 0.019
myeloid_wbc_pwy218_pc3 5 0 0 0.153 0.991 0.002
myeloid_wbc_pwy228_pc5 4 4 0.309 0.09 0.332 0.281
myeloid_wbc_pwy232_pc4 2 2 0.967 0.007 0.003 0.929
myeloid_wbc_pwy236_pc4 6 0 0 0.163 0.99 0
myeloid_wbc_pwy245_pc3 2 2 0.138 0.142 0.954 0.29
myeloid_wbc_pwy24_pc1 2 2 0.021 0.138 0.999 0.046
myeloid_wbc_pwy24_pc3 3 3 0.001 0.096 0.997 0.012
myeloid_wbc_pwy250_pc2 2 2 0.07 -0.153 0.988 0.17
myeloid_wbc_pwy251_pc5 3 3 0.576 -0.076 0.18 0.525
myeloid_wbc_pwy253_pc3 5 3 0.417 0.058 0.169 0.403
myeloid_wbc_pwy253_pc5 5 1 0.135 -0.108 0.466 0.116
myeloid_wbc_pwy25_pc4 3 3 0.002 -0.213 0.996 0.015
myeloid_wbc_pwy26_pc2 3 3 0.003 0.161 0.995 0.018
myeloid_wbc_pwy272_pc4 2 2 0.998 0 0 0.998
myeloid_wbc_pwy275_pc3 2 2 0.906 0.018 0.022 0.772
myeloid_wbc_pwy279_pc5 6 5 0.962 -0.004 0 0.966
myeloid_wbc_pwy288_pc4 2 0 0.091 0.183 0.98 0.222
myeloid_wbc_pwy293_pc4 4 2 0.009 0.151 0.923 0.058
myeloid_wbc_pwy297_pc5 6 1 0.896 0.01 0.004 0.905
myeloid_wbc_pwy306_pc5 4 0 0 0.173 0.993 0.005
myeloid_wbc_pwy317_pc3 2 2 0.865 -0.035 0.044 0.732
myeloid_wbc_pwy319_pc1 6 1 0.007 -0.209 0.791 0.015
myeloid_wbc_pwy31_pc2 3 3 0.002 0.085 0.996 0.011
myeloid_wbc_pwy320_pc1 2 2 0.931 0.011 0.012 0.857
myeloid_wbc_pwy332_pc3 4 0 0.003 -0.117 0.965 0.04
myeloid_wbc_pwy41_pc3 3 2 0.473 -0.077 0.278 0.414
myeloid_wbc_pwy47_pc1 4 1 0.003 0.255 0.967 0.017
myeloid_wbc_pwy55_pc1 2 2 0.009 -0.251 1 0.028
myeloid_wbc_pwy57_pc1 3 3 0.003 -0.18 0.994 0.022
myeloid_wbc_pwy65_pc4 2 2 0.982 0.004 0.001 0.964
myeloid_wbc_pwy68_pc2 2 2 0.001 -0.138 1 0.005
myeloid_wbc_pwy8_pc2 2 2 0.012 0.208 1 0.02
myeloid_wbc_pwy91_pc2 2 0 0.03 -0.276 0.998 0.075
myeloid_wbc_pwy95_pc3 7 0 0 0.178 0.968 0.001
neut_pwy102_pc3 2 2 0.188 0.138 0.916 0.237
neut_pwy104_pc3 2 2 0.785 -0.035 0.11 0.635
neut_pwy10_pc4 3 3 0.009 0.086 0.982 0.045
neut_pwy121_pc3 4 1 0.08 -0.131 0.695 0.109
neut_pwy127_pc2 6 6 0.91 0.006 0.003 0.905
neut_pwy132_pc2 2 2 0.019 -0.216 0.999 0.05
neut_pwy13_pc2 2 2 0.019 -0.103 0.999 0.047
neut_pwy141_pc2 2 2 0.966 0.006 0.003 0.911
neut_pwy141_pc4 2 2 0.05 -0.088 0.994 0.117
neut_pwy149_pc4 3 3 0.474 0.064 0.277 0.365
neut_pwy14_pc2 2 2 0.2 0.303 0.904 0.321
neut_pwy157_pc1 2 2 0.919 -0.024 0.016 0.813
neut_pwy15_pc3 5 3 0.357 0.067 0.213 0.36
neut_pwy163_pc4 2 2 0.984 -0.003 0.001 0.946
neut_pwy167_pc3 2 0 0.177 0.122 0.924 0.252
neut_pwy194_pc1 7 2 0 -0.246 0.911 0.006
neut_pwy211_pc3 6 1 0.011 0.103 0.759 0.026
neut_pwy218_pc3 5 1 0.07 0.097 0.601 0.065
neut_pwy232_pc4 2 2 0.984 0.003 0.001 0.962
neut_pwy236_pc4 6 0 0 0.134 0.996 0
neut_pwy238_pc5 2 0 0.214 0.074 0.892 0.254
neut_pwy244_pc4 2 2 0.76 0.068 0.136 0.62
neut_pwy245_pc3 2 2 0.085 0.145 0.982 0.194
neut_pwy246_pc5 2 2 0.056 -0.1 0.992 0.127
neut_pwy24_pc1 2 2 0.02 0.139 0.999 0.043
neut_pwy24_pc3 2 2 0.027 0.098 0.998 0.073
neut_pwy250_pc2 2 2 0.065 -0.153 0.99 0.151
neut_pwy251_pc5 2 2 0.925 -0.022 0.014 0.822
neut_pwy253_pc3 4 2 0.384 0.064 0.256 0.358
neut_pwy253_pc5 5 1 0.186 -0.085 0.389 0.189
neut_pwy26_pc2 2 2 0.053 0.162 0.993 0.147
neut_pwy275_pc2 2 2 0.116 -0.205 0.967 0.176
neut_pwy288_pc4 4 1 0.067 0.128 0.725 0.112
neut_pwy293_pc4 3 1 0.219 0.116 0.61 0.238
neut_pwy297_pc5 6 0 0 -0.159 0.971 0.001
neut_pwy304_pc3 2 2 0.181 -0.149 0.922 0.346
neut_pwy306_pc5 5 0 0 0.149 0.992 0
neut_pwy317_pc3 2 2 0.837 -0.045 0.064 0.701
neut_pwy319_pc1 5 1 0.026 -0.182 0.748 0.052
neut_pwy31_pc2 2 2 0.042 0.086 0.996 0.112
neut_pwy321_pc5 3 1 0.502 0.044 0.248 0.511
neut_pwy322_pc5 2 1 0.156 0.115 0.941 0.25
neut_pwy325_pc4 2 0 0.245 0.076 0.859 0.254
neut_pwy325_pc5 2 0 0.105 -0.18 0.973 0.223
neut_pwy326_pc4 2 0 0.238 -0.072 0.867 0.254
neut_pwy332_pc3 4 0 0.001 -0.094 0.979 0.016
neut_pwy47_pc1 5 1 0 0.28 0.976 0.001
neut_pwy55_pc1 2 2 0.007 -0.252 1 0.022
neut_pwy60_pc5 2 2 0.127 0.083 0.96 0.152
neut_pwy69_pc5 3 1 0.031 -0.171 0.938 0.071
neut_pwy81_pc4 2 2 0.053 0.133 0.993 0.127
neut_pwy84_pc4 3 2 0.005 0.115 0.989 0.026
neut_pwy87_pc2 2 2 0.585 0.11 0.368 0.556
neut_pwy8_pc2 2 2 0.955 -0.012 0.005 0.913
neut_pwy91_pc2 4 0 0.001 -0.239 0.977 0.01
neut_pwy94_pc2 2 2 0.162 0.078 0.937 0.299
neut_pwy94_pc3 3 3 0.011 0.112 0.978 0.036
neut_pwy95_pc3 8 0 0 0.149 0.969 0
plt_pwy104_pc4 3 3 0.27 0.082 0.533 0.273
plt_pwy113_pc4 3 3 0.661 0.047 0.115 0.653
plt_pwy120_pc2 2 2 0.091 0.259 0.98 0.098
plt_pwy132_pc2 2 2 0.547 0.222 0.427 0.538
plt_pwy136_pc4 4 4 0.225 -0.094 0.436 0.226
plt_pwy140_pc5 2 2 0.974 -0.003 0.002 0.938
plt_pwy141_pc4 3 2 0.66 -0.03 0.116 0.629
plt_pwy16_pc2 2 2 0.117 -0.316 0.966 0.098
plt_pwy16_pc5 2 2 0.044 0.127 0.995 0.092
plt_pwy188_pc5 2 2 0.512 0.062 0.481 0.521
plt_pwy1_pc1 2 2 0.166 -0.201 0.934 0.289
plt_pwy213_pc3 3 3 0.022 -0.124 0.956 0.012
plt_pwy225_pc2 3 3 0.732 -0.124 0.072 0.752
plt_pwy225_pc3 2 2 0.994 0.001 0 0.992
plt_pwy22_pc3 3 3 0.074 -0.203 0.857 0.134
plt_pwy23_pc4 2 2 0.057 0.125 0.992 0.115
plt_pwy23_pc5 3 3 0.031 -0.11 0.938 0.089
plt_pwy241_pc3 3 2 0.955 0.009 0.002 0.959
plt_pwy247_pc4 2 2 0.397 -0.092 0.659 0.344
plt_pwy24_pc4 3 2 0.51 0.095 0.24 0.419
plt_pwy297_pc2 2 2 0.179 0.122 0.923 0.3
plt_pwy306_pc4 2 2 0.015 -0.158 0.999 0.027
plt_pwy311_pc2 3 3 0.012 -0.232 0.977 0.029
plt_pwy31_pc2 2 2 0.085 -0.089 0.982 0.158
plt_pwy65_pc3 4 4 0.792 -0.059 0.027 0.784
plt_pwy68_pc1 2 2 0.789 0.039 0.106 0.682
plt_pwy73_pc3 2 2 0.374 -0.238 0.693 0.347
plt_pwy81_pc3 3 3 0.864 -0.026 0.019 0.877
plt_pwy82_pc4 3 3 0.573 0.065 0.182 0.517
plt_pwy87_pc2 2 2 0.119 -0.304 0.966 0.142
plt_pwy87_pc5 3 3 0.545 0.055 0.207 0.513
plt_pwy97_pc3 2 2 0.56 0.1 0.406 0.576
plt_pwy98_pc2 2 2 0.125 -0.23 0.962 0.189
rbc_pwy145_pc3 2 2 0.194 -0.178 0.91 0.268
rbc_pwy175_pc4 4 4 0.148 0.099 0.556 0.15
rbc_pwy176_pc3 3 3 0.023 0.145 0.954 0.055
