factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
gran_pwy496_pc2 2 2 0.89 -0.046 0.03 0.784
gran_pwy499_pc1 2 1 0.559 0.172 0.407 0.567
gran_pwy526_pc4 5 3 0.05 0.175 0.659 0.053
gran_pwy537_pc5 2 2 0.076 -0.129 0.986 0.164
gran_pwy539_pc5 2 2 0.839 0.039 0.063 0.695
gran_pwy53_pc5 5 1 0.023 0.207 0.761 0.051
gran_pwy549_pc5 6 2 0.016 0.158 0.72 0.042
gran_pwy561_pc1 2 2 0.013 -0.068 1 0.013
gran_pwy568_pc4 3 2 0.022 -0.268 0.957 0.055
gran_pwy572_pc4 3 3 0.491 0.103 0.259 0.376
gran_pwy576_pc1 4 1 0.335 0.079 0.304 0.331
gran_pwy620_pc3 3 3 0.057 0.299 0.89 0.126
gran_pwy629_pc3 2 2 0.095 -0.248 0.978 0.211
gran_pwy668_pc2 2 2 0.947 0.006 0.007 0.86
gran_pwy669_pc2 4 4 0.676 0.023 0.066 0.644
gran_pwy670_pc2 2 2 0.947 0.006 0.007 0.86
gran_pwy686_pc4 2 2 0.766 0.055 0.129 0.635
gran_pwy691_pc5 2 1 0.166 0.459 0.933 0.259
gran_pwy706_pc3 6 2 0 0.219 0.983 0.001
gran_pwy709_pc2 2 2 0.677 0.046 0.236 0.585
gran_pwy710_pc5 2 2 0.94 -0.022 0.009 0.852
gran_pwy714_pc3 2 2 0.152 0.101 0.944 0.294
gran_pwy719_pc4 2 2 0.927 0.023 0.013 0.821
gran_pwy746_pc1 2 2 0.136 0.245 0.955 0.216
gran_pwy749_pc2 4 4 0.679 0.023 0.065 0.649
gran_pwy753_pc2 3 3 0.001 0.125 0.998 0.01
gran_pwy753_pc3 2 2 0.918 -0.026 0.017 0.838
gran_pwy754_pc4 2 2 0.016 -0.091 0.999 0.054
gran_pwy762_pc5 2 2 0.052 0.095 0.993 0.106
gran_pwy767_pc2 2 2 0.365 0.171 0.705 0.448
gran_pwy787_pc5 6 1 0.007 -0.23 0.796 0.024
gran_pwy808_pc5 2 2 0.87 0.054 0.041 0.758
gran_pwy813_pc4 3 1 0.152 0.231 0.72 0.226
gran_pwy823_pc1 3 2 0.674 0.043 0.106 0.638
gran_pwy823_pc2 9 3 0.007 -0.088 0.615 0.013
gran_pwy825_pc3 2 2 0.583 0.164 0.371 0.552
gran_pwy836_pc2 2 1 0.696 0.103 0.212 0.563
gran_pwy857_pc3 2 2 0.995 0.001 0 0.984
gran_pwy864_pc2 2 2 0.791 -0.111 0.104 0.652
gran_pwy897_pc1 2 1 0.059 0.233 0.991 0.087
gran_pwy901_pc2 2 2 0.148 0.183 0.947 0.227
gran_pwy904_pc2 2 2 0.146 0.213 0.949 0.224
gran_pwy912_pc4 3 3 0.013 0.194 0.974 0.001
gran_pwy914_pc2 2 2 0.048 -0.352 0.994 0.069
gran_pwy920_pc4 2 2 0.895 0.031 0.027 0.794
gran_pwy92_pc2 2 1 0.537 -0.191 0.443 0.493
gran_pwy936_pc5 5 2 0.087 -0.267 0.561 0.091
gran_pwy955_pc2 2 2 0.002 0.376 1 0.004
gran_pwy960_pc5 2 2 0.92 -0.024 0.016 0.812
gran_pwy971_pc4 2 2 0.08 -0.164 0.984 0.144
gran_pwy99_pc3 2 2 0.274 -0.086 0.826 0.399
height_pwy1018_pc5 2 2 0.196 -0.046 0.908 0.24
height_pwy1023_pc4 2 2 0.692 -0.038 0.216 0.558
height_pwy1035_pc5 2 2 0.932 -0.014 0.011 0.872
height_pwy1039_pc4 3 3 0.083 0.071 0.841 0.175
height_pwy1040_pc4 3 3 0.083 0.071 0.841 0.175
height_pwy104_pc2 3 3 0.901 -0.01 0.01 0.902
height_pwy105_pc2 3 3 0.417 -0.055 0.34 0.324
height_pwy1069_pc2 2 2 0.168 -0.072 0.932 0.296
height_pwy1074_pc3 2 2 0.152 -0.057 0.944 0.273
height_pwy1077_pc3 2 2 0.284 0.165 0.814 0.426
height_pwy1077_pc4 2 2 0.832 -0.021 0.068 0.72
height_pwy1095_pc4 2 2 0.536 0.083 0.443 0.528
height_pwy1132_pc4 2 2 0.929 -0.006 0.012 0.873
height_pwy1147_pc5 2 2 0.69 0.038 0.219 0.552
height_pwy1149_pc5 2 2 0.32 -0.151 0.768 0.473
height_pwy1161_pc3 3 3 0.416 -0.074 0.341 0.398
height_pwy1164_pc2 2 2 0.936 0.019 0.01 0.877
height_pwy1171_pc4 3 3 0.083 0.071 0.842 0.175
height_pwy121_pc3 5 5 0.133 -0.049 0.469 0.123
height_pwy12_pc4 3 3 0.083 0.071 0.842 0.175
height_pwy136_pc4 3 3 0.081 0.07 0.844 0.177
height_pwy150_pc5 2 2 0.144 -0.1 0.95 0.252
height_pwy155_pc2 3 3 0.005 0.048 0.99 0.017
height_pwy168_pc1 2 2 0.964 0.005 0.003 0.929
height_pwy175_pc5 2 2 0.8 0.04 0.095 0.664
height_pwy179_pc3 2 2 0.518 -0.18 0.472 0.512
height_pwy182_pc4 5 5 0.008 -0.068 0.854 0.033
height_pwy197_pc2 2 2 0.794 -0.028 0.101 0.653
height_pwy216_pc3 2 2 0.387 -0.066 0.673 0.45
height_pwy223_pc4 2 2 0.173 0.057 0.928 0.314
height_pwy241_pc3 2 2 1 0 0 1
height_pwy246_pc5 3 3 0.019 -0.063 0.963 0.056
height_pwy251_pc5 3 3 0.497 0.033 0.253 0.422
height_pwy255_pc4 2 2 0.179 -0.096 0.923 0.295
height_pwy268_pc3 2 2 0.978 -0.003 0.001 0.947
height_pwy26_pc5 2 2 0.958 0.003 0.004 0.926
height_pwy27_pc4 3 3 0.083 0.071 0.842 0.175
height_pwy301_pc1 2 2 0.83 0.018 0.07 0.687
height_pwy309_pc5 2 2 0.997 0 0 0.999
height_pwy318_pc3 2 2 0.158 0.098 0.94 0.306
height_pwy321_pc1 2 2 0.114 -0.035 0.968 0.221
height_pwy322_pc3 2 2 0.4 -0.183 0.654 0.504
height_pwy351_pc5 3 3 0.019 -0.063 0.963 0.056
height_pwy355_pc3 3 3 0.722 0.044 0.078 0.728
height_pwy369_pc2 2 2 0.107 -0.068 0.972 0.172
height_pwy37_pc4 2 2 0.768 0.04 0.127 0.629
height_pwy385_pc4 2 2 0.823 -0.028 0.075 0.678
height_pwy386_pc4 2 2 0.823 -0.028 0.075 0.678
height_pwy38_pc4 2 2 0.768 0.04 0.127 0.629
height_pwy399_pc4 2 2 0.906 0.013 0.022 0.817
height_pwy419_pc1 3 2 0.275 0.1 0.525 0.296
height_pwy433_pc3 2 2 0.08 -0.045 0.984 0.154
height_pwy434_pc3 2 2 0.342 0.127 0.738 0.475
height_pwy44_pc2 2 2 0.671 -0.043 0.244 0.555
height_pwy462_pc5 2 2 0.989 0.001 0 0.985
height_pwy464_pc1 2 2 0.943 -0.006 0.008 0.872
height_pwy487_pc3 4 4 0.556 0.05 0.127 0.569
height_pwy48_pc1 2 2 0.991 -0.001 0 0.986
height_pwy493_pc4 2 2 0.594 -0.063 0.354 0.524
height_pwy495_pc2 2 2 0.907 -0.013 0.021 0.841
height_pwy500_pc5 2 2 0.957 -0.003 0.004 0.924
height_pwy502_pc5 2 2 0.957 -0.003 0.004 0.924
height_pwy512_pc3 2 2 0.9 0.011 0.025 0.819
height_pwy519_pc4 2 2 0.996 0 0 0.992
height_pwy539_pc2 2 2 0.114 0.051 0.969 0.213
height_pwy562_pc4 2 2 0.089 0.047 0.98 0.116
height_pwy588_pc5 2 2 0.783 0.016 0.112 0.619
height_pwy593_pc3 3 3 0.098 0.116 0.814 0.176
height_pwy605_pc1 2 2 0.126 0.047 0.961 0.211
height_pwy618_pc5 2 1 0.041 0.074 0.996 0.022
height_pwy628_pc4 2 1 0.179 -0.098 0.923 0.276
height_pwy637_pc1 3 3 0.012 0.104 0.975 0.038
height_pwy665_pc4 3 3 0.672 -0.035 0.108 0.679
height_pwy717_pc2 2 2 0.135 0.112 0.956 0.261
height_pwy754_pc4 2 2 0.637 0.043 0.292 0.529
height_pwy786_pc5 3 3 0.706 0.044 0.086 0.709
height_pwy794_pc2 2 2 0.13 -0.071 0.959 0.24
height_pwy801_pc4 2 1 0.088 0.081 0.981 0.069
height_pwy813_pc2 2 2 0.14 -0.059 0.952 0.27
height_pwy820_pc1 2 2 0.084 0.089 0.983 0.145
height_pwy842_pc4 2 2 0.837 0.015 0.064 0.683
height_pwy853_pc4 2 2 0.85 0.021 0.055 0.71
height_pwy854_pc1 2 2 0.029 0.086 0.998 0.06
height_pwy854_pc2 2 2 0.119 -0.078 0.965 0.213
height_pwy86_pc1 2 2 0.092 -0.064 0.979 0.167
height_pwy877_pc2 2 2 0.79 -0.053 0.104 0.65
height_pwy884_pc3 2 2 0.082 -0.087 0.984 0.166
height_pwy892_pc2 2 2 0.152 0.034 0.944 0.282
height_pwy910_pc3 2 2 0.819 -0.026 0.078 0.662
height_pwy938_pc5 3 3 0.019 -0.063 0.963 0.056
height_pwy95_pc3 2 2 0.831 -0.013 0.069 0.681
height_pwy961_pc1 2 2 0.956 -0.006 0.005 0.919
lymph_pwy1002_pc2 2 2 0.086 0.232 0.982 0.183
lymph_pwy1012_pc4 2 2 0.135 -0.232 0.956 0.285
lymph_pwy1016_pc3 2 2 0.982 -0.004 0.001 0.961
lymph_pwy101_pc4 3 3 0.156 -0.266 0.712 0.237
lymph_pwy1023_pc2 2 2 0.045 -0.104 0.995 0.02
lymph_pwy1047_pc1 2 2 0.093 -0.232 0.979 0.179
lymph_pwy1057_pc5 2 2 0.052 0.188 0.993 0.045
lymph_pwy1063_pc2 2 1 0.122 0.48 0.964 0.222
lymph_pwy1079_pc3 2 2 0.05 -0.227 0.994 0.037
lymph_pwy1084_pc2 2 2 0.97 -0.014 0.002 0.939
lymph_pwy1085_pc2 2 2 0.196 -0.209 0.908 0.336
lymph_pwy1091_pc3 2 2 0.922 0.016 0.015 0.862
lymph_pwy1092_pc2 2 2 0.045 0.201 0.995 0.094
lymph_pwy1103_pc4 2 2 0.03 -0.11 0.998 0.067
lymph_pwy1109_pc4 2 2 0.03 -0.11 0.998 0.067
lymph_pwy1110_pc4 2 2 0.013 -0.12 1 0.026
lymph_pwy1111_pc4 2 2 0.099 0.135 0.976 0.216
lymph_pwy1123_pc3 8 2 0 -0.347 0.936 0.001
lymph_pwy1125_pc4 2 2 0.984 0.003 0.001 0.951
lymph_pwy1131_pc3 6 1 0.003 -0.297 0.847 0.008
lymph_pwy114_pc3 3 3 0.851 0.037 0.022 0.842
lymph_pwy115_pc3 3 3 0.585 0.061 0.172 0.545
lymph_pwy1196_pc2 2 2 0.319 -0.156 0.769 0.466
lymph_pwy1199_pc5 3 1 0.155 -0.265 0.714 0.202
lymph_pwy1208_pc5 2 2 0.795 0.041 0.1 0.672
lymph_pwy1213_pc2 3 3 0.045 0.268 0.913 0.076
lymph_pwy1215_pc1 2 2 0.036 0.188 0.997 0.07
lymph_pwy129_pc1 3 1 0.269 -0.369 0.534 0.267
lymph_pwy129_pc2 2 2 0.364 -0.221 0.708 0.436
lymph_pwy137_pc2 2 2 0.965 0.009 0.003 0.898
lymph_pwy142_pc4 4 2 0.325 0.126 0.315 0.293
lymph_pwy143_pc3 3 3 0.002 -0.12 0.996 0.018
lymph_pwy148_pc3 7 1 0 0.244 0.968 0.001
lymph_pwy168_pc5 2 2 0.043 0.155 0.996 0.078
lymph_pwy185_pc4 3 1 0.008 -0.266 0.984 0.011
lymph_pwy211_pc2 2 2 0.7 -0.098 0.206 0.565
lymph_pwy212_pc1 2 2 0.157 0.166 0.94 0.309
lymph_pwy238_pc4 2 2 0.751 -0.116 0.145 0.594
lymph_pwy243_pc3 6 2 0.003 -0.278 0.848 0.01
lymph_pwy261_pc3 2 2 0.935 0.022 0.01 0.828
lymph_pwy262_pc5 2 2 0.005 0.078 1 0.012
lymph_pwy263_pc2 4 1 0.013 -0.454 0.904 0.041
lymph_pwy277_pc4 2 2 0.994 0.003 0 0.984
lymph_pwy286_pc4 2 2 0.106 -0.077 0.972 0.114
lymph_pwy289_pc4 2 2 0.32 -0.289 0.768 0.473
lymph_pwy299_pc2 2 2 0.828 0.049 0.071 0.738
lymph_pwy2_pc3 4 2 0.002 -0.283 0.976 0.006
lymph_pwy2_pc5 2 2 0.436 -0.219 0.6 0.449
lymph_pwy302_pc3 4 1 0.009 0.43 0.927 0.028
lymph_pwy314_pc1 8 1 0 0.308 0.974 0.001
lymph_pwy342_pc3 2 2 0.109 -0.206 0.971 0.116
lymph_pwy35_pc1 5 1 0 -0.37 0.982 0.004
lymph_pwy375_pc2 2 2 0.13 0.209 0.959 0.219
lymph_pwy37_pc2 2 2 0.827 -0.117 0.072 0.674
lymph_pwy38_pc2 2 2 0.827 -0.117 0.072 0.674
lymph_pwy399_pc5 4 1 0.053 -0.35 0.763 0.103
lymph_pwy402_pc4 2 2 0.787 -0.055 0.107 0.635
lymph_pwy408_pc1 5 1 0.011 -0.349 0.831 0.03
lymph_pwy409_pc3 2 2 0.976 -0.005 0.001 0.956
lymph_pwy446_pc4 2 2 0.001 -0.111 1 0.002
lymph_pwy457_pc2 2 2 0.104 0.167 0.974 0.11
lymph_pwy45_pc4 9 1 0 -0.137 0.996 0
lymph_pwy462_pc5 2 2 0.085 0.174 0.982 0.088
lymph_pwy47_pc1 5 1 0.011 -0.349 0.831 0.03
lymph_pwy489_pc5 6 2 0.009 -0.338 0.778 0.019
lymph_pwy492_pc3 2 2 0.027 -0.196 0.998 0.06
lymph_pwy493_pc3 2 2 0.842 -0.028 0.06 0.758
lymph_pwy494_pc5 2 2 0.108 -0.272 0.972 0.212
lymph_pwy496_pc1 2 2 0.957 -0.02 0.005 0.896
lymph_pwy497_pc5 2 2 0.974 -0.006 0.002 0.937
lymph_pwy499_pc1 3 2 0.229 0.272 0.594 0.227
lymph_pwy505_pc3 2 2 0.77 0.065 0.125 0.643
lymph_pwy51_pc2 3 3 0.675 -0.027 0.105 0.692
lymph_pwy53_pc5 2 1 0.14 0.274 0.953 0.279
lymph_pwy562_pc1 2 2 0.076 -0.214 0.986 0.182
lymph_pwy568_pc4 2 1 0.735 -0.104 0.164 0.571
lymph_pwy56_pc5 5 3 0.419 -0.146 0.169 0.377
lymph_pwy57_pc5 2 1 0.147 0.439 0.948 0.208
lymph_pwy594_pc4 2 2 0.999 0 0 0.996
lymph_pwy599_pc4 2 2 0.013 -0.12 1 0.026
lymph_pwy600_pc2 2 2 0.146 0.211 0.948 0.303
lymph_pwy612_pc1 2 2 0.033 -0.343 0.997 0.068
lymph_pwy620_pc3 3 3 0.005 -0.16 0.99 0.02
lymph_pwy628_pc1 2 2 0.013 0.195 1 0.032
lymph_pwy632_pc4 2 2 0.054 0.195 0.993 0.133
lymph_pwy638_pc1 3 3 0.451 -0.116 0.302 0.307
lymph_pwy639_pc1 2 2 0.763 -0.077 0.132 0.622
lymph_pwy639_pc4 2 2 0.858 -0.038 0.049 0.75
lymph_pwy640_pc1 2 2 0.754 -0.077 0.142 0.617
lymph_pwy649_pc1 2 2 0.071 0.198 0.987 0.152
lymph_pwy649_pc5 2 2 0.063 -0.165 0.99 0.124
lymph_pwy652_pc2 3 3 0.448 0.089 0.304 0.386
lymph_pwy653_pc5 2 2 0.003 -0.082 1 0.004
lymph_pwy656_pc5 2 2 0.992 -0.003 0 0.983
lymph_pwy669_pc2 2 2 0.311 -0.152 0.78 0.458
lymph_pwy688_pc2 2 2 0.067 0.161 0.989 0.164
lymph_pwy719_pc5 2 2 0.247 -0.518 0.857 0.397
lymph_pwy721_pc3 2 2 0.901 0.041 0.024 0.785
lymph_pwy727_pc1 2 2 0.934 0.017 0.011 0.855
lymph_pwy729_pc1 2 2 0.208 -0.236 0.897 0.364
lymph_pwy735_pc2 2 2 0.254 -0.204 0.849 0.141
lymph_pwy744_pc3 2 2 0.027 -0.196 0.998 0.06
lymph_pwy749_pc2 3 3 0.045 -0.105 0.912 0.037
lymph_pwy764_pc3 2 2 0.972 -0.01 0.002 0.936
lymph_pwy765_pc1 3 1 0.028 -0.283 0.945 0.031
lymph_pwy778_pc5 2 2 0.037 0.086 0.997 0.057
lymph_pwy77_pc1 2 2 0.007 0.216 1 0.017
lymph_pwy787_pc5 6 2 0.009 -0.338 0.778 0.019
lymph_pwy817_pc4 2 2 0.295 -0.338 0.8 0.43
lymph_pwy818_pc4 2 1 0.586 -0.142 0.366 0.543
lymph_pwy819_pc5 2 2 0.14 -0.228 0.952 0.297
lymph_pwy825_pc5 2 2 0.01 0.351 1 0.014
lymph_pwy828_pc3 7 2 0 -0.284 0.973 0
lymph_pwy837_pc2 2 1 0.536 0.164 0.444 0.514
lymph_pwy853_pc4 2 2 0.801 0.058 0.094 0.631
lymph_pwy862_pc2 6 2 0.074 -0.181 0.504 0.063
lymph_pwy863_pc2 2 2 0.027 0.145 0.998 0.06
lymph_pwy868_pc2 3 1 0.195 -0.243 0.648 0.22
lymph_pwy872_pc4 2 2 0.796 0.052 0.099 0.65
lymph_pwy878_pc2 2 2 0.186 0.34 0.917 0.346
lymph_pwy887_pc2 2 2 0.829 0.06 0.07 0.659
lymph_pwy936_pc5 2 1 0.52 -0.347 0.468 0.507
lymph_pwy952_pc3 2 2 0.029 0.198 0.998 0.028
lymph_pwy981_pc3 2 2 0.862 0.059 0.046 0.747
lymph_pwy984_pc3 2 2 0.12 0.183 0.965 0.13
lymph_pwy996_pc2 2 2 0.251 -0.202 0.853 0.135
lymph_pwy9_pc2 2 2 0.064 0.193 0.99 0.12
myeloid_wbc_pwy1004_pc3 2 1 0.117 0.219 0.966 0.187
myeloid_wbc_pwy1005_pc1 2 2 0.937 -0.03 0.01 0.843
myeloid_wbc_pwy1026_pc1 3 3 0 0.071 1 0.002
myeloid_wbc_pwy1026_pc2 5 1 0 -0.183 0.985 0.003
myeloid_wbc_pwy1027_pc3 2 2 0.305 -0.196 0.787 0.404
myeloid_wbc_pwy102_pc3 2 1 0.925 -0.048 0.014 0.89
myeloid_wbc_pwy1032_pc1 2 2 0.094 -0.2 0.978 0.188
myeloid_wbc_pwy1053_pc5 2 2 0.956 0.008 0.005 0.893
myeloid_wbc_pwy1056_pc4 2 2 0.915 -0.029 0.018 0.822
myeloid_wbc_pwy1057_pc1 2 1 0.142 -0.285 0.951 0.189
myeloid_wbc_pwy1069_pc1 2 2 0.708 0.095 0.196 0.578
myeloid_wbc_pwy1088_pc5 3 3 0.697 -0.057 0.092 0.697
myeloid_wbc_pwy1099_pc1 2 2 0.209 0.312 0.896 0.378
myeloid_wbc_pwy1127_pc2 2 2 0.936 -0.013 0.01 0.836
myeloid_wbc_pwy1131_pc3 6 1 0 -0.224 0.979 0.001
myeloid_wbc_pwy1165_pc1 4 2 0.613 0.084 0.095 0.642
myeloid_wbc_pwy1198_pc2 2 2 0.294 0.23 0.802 0.218
myeloid_wbc_pwy1207_pc5 3 3 0.002 -0.21 0.995 0.007
myeloid_wbc_pwy1211_pc2 2 2 0.058 0.141 0.992 0.028
myeloid_wbc_pwy1220_pc3 2 2 0.088 0.283 0.981 0.209
myeloid_wbc_pwy1220_pc4 3 1 0.224 -0.174 0.602 0.252
myeloid_wbc_pwy1221_pc2 2 2 0.025 -0.254 0.998 0.006
myeloid_wbc_pwy130_pc5 2 2 0.042 -0.126 0.996 0.101
myeloid_wbc_pwy133_pc4 3 3 0.619 0.053 0.145 0.582
myeloid_wbc_pwy134_pc1 2 2 0.022 0.166 0.999 0.047
myeloid_wbc_pwy134_pc2 4 4 0.79 -0.03 0.027 0.773
myeloid_wbc_pwy140_pc3 2 2 0.035 -0.103 0.997 0.086
myeloid_wbc_pwy143_pc4 2 2 0.092 -0.061 0.979 0.2
myeloid_wbc_pwy145_pc4 2 2 0.805 0.067 0.091 0.653
myeloid_wbc_pwy151_pc1 3 3 0.003 -0.17 0.993 0.022
myeloid_wbc_pwy154_pc3 2 2 0.054 -0.147 0.993 0.11
myeloid_wbc_pwy155_pc2 2 2 0.902 -0.019 0.023 0.767
myeloid_wbc_pwy218_pc2 2 2 0.96 -0.009 0.004 0.908
myeloid_wbc_pwy21_pc4 2 2 0.938 0.019 0.009 0.855
myeloid_wbc_pwy229_pc3 2 2 0.031 -0.125 0.998 0.041
myeloid_wbc_pwy236_pc2 2 2 0.534 -0.164 0.447 0.504
myeloid_wbc_pwy243_pc3 9 2 0.001 -0.191 0.741 0
myeloid_wbc_pwy263_pc2 6 2 0.007 -0.273 0.791 0.027
myeloid_wbc_pwy264_pc2 7 1 0 -0.337 0.966 0.001
myeloid_wbc_pwy281_pc3 2 2 0.971 -0.012 0.002 0.941
myeloid_wbc_pwy283_pc3 3 3 0.786 -0.049 0.046 0.817
myeloid_wbc_pwy301_pc1 4 4 0.001 -0.175 0.981 0.006
myeloid_wbc_pwy302_pc3 2 1 0.089 0.259 0.981 0.1
myeloid_wbc_pwy314_pc1 9 2 0 0.207 0.861 0.002
myeloid_wbc_pwy321_pc1 2 2 0.875 -0.016 0.038 0.725
myeloid_wbc_pwy331_pc2 2 2 0.314 -0.151 0.776 0.188
myeloid_wbc_pwy332_pc1 2 2 0.86 0.018 0.048 0.706
myeloid_wbc_pwy341_pc4 2 2 0.002 0.173 1 0.006
myeloid_wbc_pwy358_pc1 2 2 0.214 0.269 0.891 0.347
myeloid_wbc_pwy35_pc1 5 1 0.018 -0.22 0.787 0.053
myeloid_wbc_pwy418_pc5 2 2 0.04 -0.148 0.996 0.08
myeloid_wbc_pwy449_pc3 3 3 0.252 0.13 0.56 0.251
myeloid_wbc_pwy466_pc3 3 3 0.775 -0.041 0.051 0.813
myeloid_wbc_pwy473_pc2 2 2 0.36 0.085 0.713 0.328
myeloid_wbc_pwy474_pc1 2 2 0.004 -0.118 1 0.006
myeloid_wbc_pwy475_pc2 2 2 0.359 -0.083 0.715 0.326
myeloid_wbc_pwy478_pc5 3 3 0.002 -0.21 0.995 0.007
myeloid_wbc_pwy489_pc5 5 1 0.024 -0.239 0.758 0.057
myeloid_wbc_pwy496_pc2 2 2 0.889 -0.052 0.03 0.758
myeloid_wbc_pwy499_pc1 3 1 0.231 0.199 0.592 0.252
myeloid_wbc_pwy505_pc3 2 2 0.078 0.116 0.985 0.168
myeloid_wbc_pwy526_pc4 6 4 0.022 0.183 0.683 0.021
myeloid_wbc_pwy537_pc5 2 2 0.08 -0.133 0.984 0.179
myeloid_wbc_pwy539_pc5 2 2 0.822 0.045 0.076 0.667
myeloid_wbc_pwy53_pc5 6 1 0.008 0.215 0.786 0.016
myeloid_wbc_pwy541_pc1 2 2 0.083 -0.145 0.983 0.173
myeloid_wbc_pwy549_pc5 8 4 0.031 0.14 0.508 0.031
myeloid_wbc_pwy561_pc1 3 3 0 -0.069 0.999 0.002
myeloid_wbc_pwy568_pc4 3 2 0.036 -0.266 0.929 0.082
myeloid_wbc_pwy576_pc1 6 2 0.155 0.088 0.359 0.169
myeloid_wbc_pwy620_pc3 3 3 0.045 0.311 0.912 0.121
myeloid_wbc_pwy629_pc3 2 2 0.117 -0.237 0.966 0.268
myeloid_wbc_pwy669_pc2 2 2 0.082 -0.089 0.983 0.202
myeloid_wbc_pwy688_pc5 3 3 0.126 0.095 0.764 0.103
myeloid_wbc_pwy691_pc5 2 1 0.159 0.493 0.939 0.262
myeloid_wbc_pwy706_pc3 4 2 0.001 0.212 0.977 0.003
myeloid_wbc_pwy714_pc3 2 2 0.034 0.105 0.997 0.035
myeloid_wbc_pwy740_pc4 2 2 0.253 -0.24 0.85 0.423
myeloid_wbc_pwy746_pc1 2 2 0.214 0.269 0.891 0.347
myeloid_wbc_pwy749_pc2 2 2 0.088 -0.088 0.981 0.223
myeloid_wbc_pwy753_pc2 3 3 0.001 0.129 0.999 0.005
myeloid_wbc_pwy753_pc3 2 2 0.959 -0.013 0.004 0.907
myeloid_wbc_pwy754_pc4 2 2 0.014 -0.093 1 0.036
myeloid_wbc_pwy761_pc4 2 2 0.003 0.077 1 0.004
myeloid_wbc_pwy787_pc5 5 1 0.024 -0.239 0.758 0.057
myeloid_wbc_pwy821_pc3 2 2 0.899 -0.02 0.025 0.76
myeloid_wbc_pwy823_pc1 3 2 0.655 0.048 0.119 0.652
myeloid_wbc_pwy823_pc2 10 4 0.003 -0.095 0.634 0.006
myeloid_wbc_pwy836_pc2 2 1 0.696 0.111 0.212 0.578
myeloid_wbc_pwy857_pc3 2 2 0.971 0.008 0.002 0.939
myeloid_wbc_pwy870_pc4 3 1 0.674 -0.057 0.106 0.694
myeloid_wbc_pwy897_pc1 2 1 0.054 0.253 0.993 0.071
myeloid_wbc_pwy897_pc2 2 2 0.011 0.257 1 0.002
myeloid_wbc_pwy901_pc2 2 2 0.227 0.2 0.878 0.351
myeloid_wbc_pwy904_pc2 3 3 0.424 0.139 0.332 0.357
myeloid_wbc_pwy906_pc2 2 2 0.954 -0.018 0.005 0.88
myeloid_wbc_pwy912_pc4 3 3 0.013 0.193 0.973 0.003
myeloid_wbc_pwy920_pc4 2 2 0.908 0.025 0.021 0.803
myeloid_wbc_pwy928_pc4 2 2 0.262 -0.197 0.84 0.327
myeloid_wbc_pwy936_pc5 5 2 0.083 -0.288 0.57 0.097
myeloid_wbc_pwy95_pc4 3 1 0.042 -0.259 0.917 0.103
myeloid_wbc_pwy960_pc5 2 2 0.942 -0.016 0.008 0.856
myeloid_wbc_pwy988_pc3 2 2 0.923 0.028 0.014 0.835
myeloid_wbc_pwy99_pc3 2 2 0.301 -0.083 0.792 0.426
neut_pwy1023_pc2 3 3 0.397 0.066 0.363 0.318
neut_pwy1026_pc1 2 2 0.008 0.07 1 0.012
neut_pwy1027_pc3 2 2 0.316 -0.201 0.774 0.43
neut_pwy102_pc3 4 2 0.801 -0.05 0.025 0.786
neut_pwy1049_pc3 2 1 0.066 0.274 0.989 0.14
neut_pwy1057_pc1 3 1 0.043 -0.274 0.916 0.106
neut_pwy1065_pc3 2 2 0.034 -0.115 0.997 0.094
neut_pwy1066_pc3 2 2 0.049 0.169 0.994 0.116
neut_pwy1069_pc1 2 1 0.156 -0.168 0.941 0.282
neut_pwy109_pc1 3 2 0.535 -0.11 0.216 0.477
neut_pwy1120_pc2 2 1 0.643 -0.136 0.283 0.55
neut_pwy1131_pc3 5 1 0 -0.188 0.988 0
neut_pwy114_pc3 2 2 0.636 -0.085 0.293 0.591
neut_pwy1159_pc5 3 2 0.82 0.028 0.032 0.836
neut_pwy1165_pc1 4 1 0.001 -0.273 0.977 0.007
neut_pwy1196_pc2 4 4 0.52 0.039 0.15 0.529
neut_pwy1211_pc2 2 2 0.848 0.033 0.056 0.693
neut_pwy1216_pc4 2 1 0.068 0.339 0.989 0.145
neut_pwy1217_pc3 2 2 0.996 0.001 0 0.986
neut_pwy1217_pc5 3 3 0.459 0.089 0.293 0.4
neut_pwy1218_pc3 2 2 0.996 0.001 0 0.986
neut_pwy1218_pc5 3 3 0.459 0.089 0.293 0.4
neut_pwy1220_pc4 9 4 0.001 -0.171 0.737 0.003
neut_pwy1221_pc2 2 2 0.002 -0.263 1 0.001
neut_pwy133_pc4 3 2 0.401 -0.092 0.359 0.335
neut_pwy138_pc5 2 2 0.256 0.321 0.846 0.399
neut_pwy140_pc3 3 3 0.633 -0.034 0.134 0.61
neut_pwy151_pc1 2 2 0.013 -0.16 1 0.041
neut_pwy154_pc1 2 1 0.921 -0.025 0.015 0.835
neut_pwy154_pc2 3 1 0.001 -0.126 0.998 0.002
neut_pwy154_pc3 2 2 0.077 -0.143 0.986 0.182
neut_pwy16_pc3 2 2 0.743 -0.125 0.154 0.57
neut_pwy185_pc4 6 3 0.11 -0.108 0.43 0.116
neut_pwy187_pc4 2 2 0.975 0.006 0.002 0.932
neut_pwy20_pc3 2 2 0.009 -0.165 1 0.02
