factors	hsq	SE	zscore	pval	qvalues
pwy170_pc1	0.193029	0.682877	0.282670231974426	0.777429637403429	0.999999263093018
pwy170_pc2	0.74374	0.717449	1.03664511345057	0.299901280235646	0.85572159284834
pwy170_pc3	0.885463	0.690754	1.28187893229717	0.199885119464064	0.848587734084721
pwy170_pc4	0.999999	0.814529	1.22770214442948	0.219558801150255	0.848587734084721
pwy170_pc5	0.647323	0.649495	0.996655863401566	0.318931580188101	0.872414926325586
pwy171_pc1	1e-06	0.731091	1.36781878042542e-06	0.999998908638513	0.999999263093018
pwy171_pc2	0.486564	0.525917	0.925172603281506	0.354876131946866	0.896878835809552
pwy171_pc3	1e-06	1.020537	9.79876280820783e-07	0.999999218171844	0.999999263093018
pwy171_pc4	0.44851	0.721255	0.621846642310972	0.534042713281365	0.999999263093018
pwy171_pc5	0.999999	0.757448	1.32022132212376	0.186761135059118	0.848587734084721
pwy172_pc1	0.999999	0.922417	1.08410729637463	0.278317228124605	0.848587734084721
pwy172_pc2	0.227499	0.609152	0.373468362576171	0.708799887755069	0.999999263093018
pwy172_pc3	1e-06	0.992997	1.00705238787227e-06	0.999999196488448	0.999999263093018
pwy172_pc4	0.636945	0.81466	0.78185377949083	0.434300511034556	0.943119072219813
